date,group_size,avg_max_temp,avg_min_temp,avg_mean_temp,avg_total_precip,degree_days
1872-04-30,2,12.75,0.55,6.65,0.0,0.0
1872-05-01,2,12.5,3.35,7.95,0.0,0.0
1872-05-02,2,12.8,4.45,8.65,0.0,0.63
1872-05-03,2,11.15,6.1,8.65,51.65,0.63
1872-05-04,2,11.7,4.7,8.2,22.65,0.2
1872-05-05,2,8.05,3.85,5.95,19.7,0.0
1872-05-06,2,8.35,3.35,5.85,5.95,0.0
1872-05-07,2,10.85,2.75,6.85,10.4,0.0
1872-05-08,2,17.2,2.75,10.0,0.0,1.97
1872-05-09,2,9.7,3.9,6.8,9.65,0.0
1872-05-10,2,10.55,3.3,6.95,0.0,0.0
1872-05-11,2,12.8,0.6,6.7,3.55,0.0
1872-05-12,2,11.1,4.15,7.65,0.0,0.0
1872-05-13,2,17.25,5.25,11.25,0.0,3.25
1872-05-14,2,15.25,4.7,10.0,0.0,1.97
1872-05-15,2,14.45,1.7,8.1,0.0,0.07
1872-05-16,2,8.6,1.95,5.3,1.5,0.0
1872-05-17,2,9.45,2.75,6.1,0.0,0.0
1872-05-18,2,13.1,2.5,7.8,0.0,0.0
1872-05-19,2,18.9,4.7,11.8,0.0,3.8
1872-05-20,2,14.45,7.25,10.85,7.85,2.85
1872-05-21,2,12.5,5.85,9.2,25.9,1.18
1872-05-22,2,16.95,4.15,10.55,0.5,2.55
1872-05-23,2,13.05,6.1,9.6,21.7,1.57
1872-05-24,2,13.6,8.6,11.15,0.0,3.1
1872-05-25,2,12.8,6.4,9.6,5.6,1.6
1872-05-26,2,17.25,8.9,13.1,0.0,5.07
1872-05-27,2,16.7,7.25,12.0,2.65,3.97
1872-05-28,2,14.45,8.6,11.55,0.25,3.52
1872-05-29,2,12.8,6.4,9.6,0.0,1.6
1872-05-30,2,16.35,6.95,11.65,0.0,3.65
1872-05-31,2,13.65,7.5,10.6,4.85,2.57
1872-06-01,2,14.7,6.65,10.7,3.8,2.68
1872-06-02,2,11.1,5.0,8.05,11.3,0.05
1872-06-03,2,9.7,3.9,6.85,3.2,0.0
1872-06-04,2,15.55,2.5,9.05,0.0,1.03
1872-06-05,2,15.85,7.75,11.8,1.25,3.8
1872-06-06,2,18.3,10.55,14.45,1.15,6.43
1872-06-07,2,14.15,9.15,11.65,1.65,3.65
1872-06-08,2,16.9,8.6,12.8,4.8,4.75
1872-06-09,2,21.1,12.75,16.95,3.2,8.93
1872-06-10,2,15.25,10.55,12.95,21.7,4.9
1872-06-11,2,17.75,9.7,13.75,14.85,5.72
1872-06-12,2,18.35,8.6,13.5,9.4,5.48
1872-06-13,2,23.05,10.85,17.0,3.55,8.95
1872-06-14,2,16.65,11.35,14.0,0.25,6.0
1872-06-15,2,21.4,11.65,16.55,2.3,8.52
1872-06-16,2,21.95,9.15,15.6,0.0,7.55
1872-06-17,2,24.7,12.25,18.5,0.0,10.48
1872-06-18,2,25.55,12.2,18.9,0.0,10.88
1872-06-19,2,23.3,11.65,17.5,0.25,9.48
1872-06-20,2,22.5,12.25,17.4,0.75,9.38
1872-06-21,2,21.95,11.1,16.55,0.0,8.52
1872-06-22,2,22.2,13.05,17.65,0.0,9.63
1872-06-23,2,23.35,13.35,18.4,0.0,10.35
1872-06-24,2,24.7,13.6,19.15,0.0,11.15
1872-06-25,2,23.05,13.9,18.5,0.0,10.48
1872-06-26,2,17.2,13.35,15.3,2.65,7.27
1872-06-27,2,20.8,13.9,17.35,1.15,9.35
1872-06-28,2,20.85,13.05,16.95,0.5,8.95
1872-06-29,2,22.8,13.3,18.1,0.0,10.05
1872-06-30,2,26.65,15.85,21.3,0.0,13.25
1872-07-01,2,25.8,15.3,20.6,7.6,12.55
1872-07-02,3,24.6,12.5667,18.6,5.5,10.58
1872-07-03,3,19.8,15.0,17.4333,1.4333,9.4
1872-07-04,3,24.0667,14.0667,19.0667,4.2333,11.07
1872-07-05,3,21.4667,15.5667,18.5667,5.0333,10.52
1872-07-06,3,25.1667,14.6333,19.9,0.0,11.9
1872-07-07,2,26.1,15.0,20.55,0.0,12.55
1872-07-08,3,25.0,14.4333,19.7333,0.0,11.72
1872-07-09,3,24.6333,12.7667,18.7333,0.0,10.7
1872-07-10,3,25.4,15.7333,20.6,1.8,12.57
1872-07-11,3,24.8333,16.6333,20.7667,0.6667,12.73
1872-07-12,3,24.6333,14.4333,19.5667,0.3333,11.53
1872-07-13,3,21.4667,13.5,17.5,0.0,9.48
1872-07-14,2,22.25,10.55,16.4,0.0,8.4
1872-07-15,3,24.1,11.8667,18.0,3.2333,9.98
1872-07-16,3,22.7667,14.2667,18.5667,0.0,10.52
1872-07-17,3,22.0333,14.8333,18.4667,0.6667,10.43
1872-07-18,3,22.2333,14.4333,18.3667,3.5667,10.33
1872-07-19,3,21.5,15.1667,18.3333,16.1,10.33
1872-07-20,3,24.6333,14.1,19.4,0.0,11.37
1872-07-21,2,22.8,12.75,17.8,0.0,9.77
1872-07-22,3,18.8667,14.2333,16.6,0.3333,8.55
1872-07-23,3,22.4,12.0667,17.2667,0.1,9.23
1872-07-24,3,19.0667,10.3667,14.7333,1.3667,6.72
1872-07-25,3,22.6,12.4,17.5333,0.0,9.5
1872-07-26,3,21.1,9.8,15.4667,0.0,7.45
1872-07-27,3,19.0667,11.4667,15.3,6.5333,7.27
1872-07-28,2,22.5,10.25,16.4,2.45,8.38
1872-07-29,3,18.8667,10.1667,14.5333,12.2,6.52
1872-07-30,3,16.5,12.4,14.4667,26.9333,6.45
1872-07-31,3,21.1333,10.3667,15.8,0.0,7.75
1872-08-01,3,21.8333,11.5,16.6667,0.0,8.67
1872-08-02,3,21.8333,9.0667,15.4667,0.0,7.45
1872-08-03,3,16.7,10.5667,13.6667,3.3667,5.63
1872-08-04,2,17.8,13.05,15.45,1.4,7.43
1872-08-05,3,20.5667,13.1333,16.9,1.6333,8.85
1872-08-06,3,19.8,11.8333,15.8667,1.0,7.82
1872-08-07,3,20.5333,13.1667,16.8667,4.1667,8.85
1872-08-08,3,21.1,13.1333,17.1667,4.0,9.12
1872-08-09,3,23.9,15.5333,19.7333,0.0,11.72
1872-08-10,3,27.4,16.6667,22.0333,1.6,14.03
1872-08-11,2,21.9,15.25,18.6,5.05,10.57
1872-08-12,3,25.0,15.4,20.2333,0.0,12.2
1872-08-13,3,22.6,13.9,18.2667,1.4333,10.25
1872-08-14,3,22.7667,16.1,19.4333,2.0333,11.43
1872-08-15,2,18.9,14.15,16.55,1.65,8.52
1872-08-16,3,22.2,14.1,18.1667,4.0667,10.15
1872-08-17,3,18.3333,13.7,16.0333,33.3333,8.02
1872-08-18,2,21.95,13.85,17.95,0.0,9.9
1872-08-19,2,20.85,14.2,17.55,0.25,9.52
1872-08-20,3,22.0333,13.9,18.0,3.5667,9.97
1872-08-21,3,21.4667,12.2333,16.8667,0.0,8.85
1872-08-22,3,21.5,14.0667,17.8,1.5,9.78
1872-08-23,3,25.7333,16.1,20.9333,4.0667,12.92
1872-08-24,3,23.1333,11.1333,17.1667,0.0,9.13
1872-08-25,2,22.5,14.15,18.35,0.0,10.32
1872-08-26,3,22.7667,11.6667,17.2333,0.7,9.22
1872-08-27,3,17.7667,13.5,15.6667,15.9333,7.63
1872-08-28,3,22.0333,11.6667,16.8667,5.6,8.85
1872-08-29,3,20.2,9.2333,14.7333,0.0,6.72
1872-08-30,3,17.2333,7.2333,12.2667,21.0667,4.23
1872-08-31,3,17.9333,10.9,14.4333,14.1333,6.42
1872-09-01,2,16.4,10.0,13.25,2.05,5.2
1872-09-02,3,17.9667,8.3333,13.1667,2.2,5.15
1872-09-03,3,14.4667,9.4333,11.9667,0.9333,3.95
1872-09-04,3,14.6333,7.9667,11.3333,0.0,3.3
1872-09-05,3,16.4667,8.3333,12.4333,0.0,4.4
1872-09-06,3,17.9667,6.8333,12.4,0.0,4.4
1872-09-07,3,18.5333,10.9333,14.7667,0.5,6.73
1872-09-08,2,22.2,13.6,17.9,3.8,9.9
1872-09-09,3,20.9333,11.5,16.2333,3.6333,8.22
1872-09-10,3,17.7667,6.4667,12.1667,0.0,4.12
1872-09-11,3,17.5667,6.8333,12.2333,0.0,4.2
1872-09-12,3,16.6333,12.0333,14.3667,0.1,6.33
1872-09-13,3,22.2,12.0333,17.1667,2.5333,9.12
1872-09-14,3,18.9,15.0,16.9667,7.4333,8.95
1872-09-15,2,18.3,8.6,13.5,1.5,5.45
1872-09-16,3,15.7667,8.5333,12.2,0.1,4.15
1872-09-17,3,14.6333,9.0667,11.9,0.0,3.85
1872-09-18,3,17.5667,9.4333,13.5,1.6,5.5
1872-09-19,3,16.8667,9.6,13.2667,11.3667,5.23
1872-09-20,3,14.0333,10.5667,12.3333,6.9333,4.3
1872-09-21,3,13.6667,10.0,11.8667,1.0,3.83
1872-09-22,2,19.15,9.7,14.45,0.0,6.42
1872-09-23,3,17.9667,10.3667,14.2,1.5333,6.17
1872-09-24,3,13.1667,5.5333,9.3667,1.6,1.35
1872-09-25,3,16.8333,9.6333,13.2667,1.9333,5.23
1872-09-26,3,19.8,13.6667,16.7667,11.4333,8.73
1872-09-27,3,18.3333,15.2,16.8,18.8667,8.77
1872-09-28,3,18.5,11.8667,15.2333,4.9,7.18
1872-09-29,2,16.65,8.05,12.35,0.0,4.35
1872-09-30,3,15.5667,8.5333,12.0667,3.3667,4.05
1872-10-01,2,16.4,12.75,14.6,0.5,6.57
1872-10-02,2,15.3,8.05,11.7,35.85,3.68
1872-10-03,2,13.05,6.4,9.75,5.6,1.73
1872-10-04,2,12.5,6.95,9.75,0.0,1.72
1872-10-05,2,12.8,3.05,7.95,0.0,0.0
1872-10-06,2,13.05,5.8,9.45,0.0,1.43
1872-10-07,2,16.65,11.1,13.9,0.0,5.88
1872-10-08,2,16.65,11.65,14.2,40.5,6.15
1872-10-09,2,12.75,7.25,10.05,0.0,2.0
1872-10-10,2,16.1,4.45,10.3,0.5,2.28
1872-10-11,2,11.95,4.15,8.1,0.0,0.05
1872-10-12,2,8.3,0.0,4.15,0.0,0.0
1872-10-13,2,10.3,-1.95,4.2,9.0,0.0
1872-10-14,2,14.45,2.2,8.35,3.0,0.32
1872-10-15,2,11.15,5.3,8.25,1.65,0.22
1872-10-16,2,10.0,2.25,6.15,12.7,0.0
1872-10-17,2,9.2,1.4,5.3,0.0,0.0
1872-10-18,2,10.85,1.7,6.3,12.7,0.0
1872-10-19,2,8.35,3.3,5.85,18.15,0.0
1872-10-20,2,6.4,1.4,3.9,4.3,0.0
1872-10-21,2,10.0,1.1,5.55,0.0,0.0
1872-10-22,2,14.45,2.2,8.35,0.0,0.32
1872-10-23,2,12.5,6.7,9.6,0.5,1.6
1872-10-24,2,10.85,1.7,6.3,0.25,0.0
1872-10-25,2,12.75,1.1,6.95,0.0,0.0
1872-10-26,2,11.1,2.75,6.95,37.1,0.0
1872-10-27,2,10.85,1.15,6.0,1.9,0.0
1872-10-28,2,5.3,-2.25,1.55,0.0,0.0
1872-10-29,2,5.85,-3.9,1.0,0.0,0.0
1872-10-30,2,9.45,-4.15,2.7,0.0,0.0
1872-10-31,2,11.65,-1.95,4.9,0.0,0.0
1872-11-01,2,9.45,5.6,7.55,7.65,0.0
1872-11-02,2,6.15,0.85,3.5,17.9,0.0
1872-11-03,2,2.2,0.0,1.15,7.9,0.0
1872-11-04,2,3.3,-1.95,0.7,0.0,0.0
1872-11-05,2,6.95,-3.35,1.85,0.0,0.0
1872-11-06,2,5.3,-4.15,0.55,0.0,0.0
1872-11-07,2,11.15,4.45,7.85,9.4,0.0
1872-11-08,2,9.75,2.5,6.15,50.55,0.0
1872-11-09,2,7.25,3.3,5.3,0.0,0.0
1872-11-10,2,5.3,1.95,3.65,0.0,0.0
1872-11-11,2,5.85,-1.1,2.4,0.0,0.0
1872-11-12,2,6.4,-1.15,2.65,12.7,0.0
1872-11-13,2,10.85,0.55,5.7,0.0,0.0
1872-11-14,2,8.6,-2.5,3.05,18.65,0.0
1872-11-15,2,7.5,-0.3,3.6,4.7,0.0
1872-11-16,2,4.15,-3.05,0.55,0.0,0.0
1872-11-17,2,1.4,-3.35,-1.0,0.0,0.0
1872-11-18,2,3.35,-5.85,-1.3,0.25,0.0
1872-11-19,2,3.35,-2.5,0.4,0.15,0.0
1872-11-20,2,2.2,-2.8,-0.3,3.9,0.0
1872-11-21,2,-0.8,-10.25,-5.55,0.0,0.0
1872-11-22,2,4.45,-1.65,1.4,1.5,0.0
1872-11-23,2,0.55,-3.05,-1.3,3.05,0.0
1872-11-24,2,2.2,-3.6,-0.7,1.4,0.0
1872-11-25,2,7.2,-1.15,3.05,0.0,0.0
1872-11-26,2,6.4,-0.55,2.95,0.0,0.0
1872-11-27,2,0.3,-6.95,-3.35,0.65,0.0
1872-11-28,2,-0.85,-7.8,-4.35,1.0,0.0
1872-11-29,2,2.25,-8.3,-3.05,16.15,0.0
1872-11-30,2,4.45,-6.1,-0.8,18.9,0.0
1872-12-01,2,-3.9,-11.4,-7.65,3.8,0.0
1872-12-02,2,1.95,-7.5,-2.8,8.65,0.0
1872-12-03,2,2.2,-2.5,-0.15,5.1,0.0
1872-12-04,2,0.0,-7.5,-3.8,0.75,0.0
1872-12-05,2,-3.9,-10.55,-7.25,0.0,0.0
1872-12-06,2,-2.8,-8.05,-5.45,4.7,0.0
1872-12-07,2,-5.55,-13.6,-9.6,0.0,0.0
1872-12-08,2,-1.1,-14.75,-7.95,5.1,0.0
1872-12-09,2,3.05,-2.5,0.3,13.45,0.0
1872-12-10,2,0.85,-11.1,-5.15,3.8,0.0
1872-12-11,2,-7.8,-11.95,-9.9,0.0,0.0
1872-12-12,2,-12.2,-19.7,-15.95,0.0,0.0
1872-12-13,2,-5.85,-14.45,-10.15,2.55,0.0
1872-12-14,2,-2.8,-16.1,-9.45,1.65,0.0
1872-12-15,2,2.8,-7.25,-2.25,0.0,0.0
1872-12-16,2,-1.95,-13.6,-7.8,0.0,0.0
1872-12-17,2,-2.25,-9.2,-5.75,8.65,0.0
1872-12-18,2,-5.55,-18.05,-11.85,8.0,0.0
1872-12-19,2,-5.0,-14.75,-9.9,1.25,0.0
1872-12-20,2,-5.0,-16.95,-11.0,14.9,0.0
1872-12-21,2,-5.0,-11.1,-8.1,0.75,0.0
1872-12-22,2,-5.25,-16.4,-10.85,10.15,0.0
1872-12-23,2,-6.95,-21.35,-14.15,5.35,0.0
1872-12-24,2,-12.25,-24.45,-18.35,0.0,0.0
1872-12-25,2,-19.7,-28.05,-23.9,0.0,0.0
1872-12-26,2,-18.05,-24.75,-21.4,1.25,0.0
1872-12-27,2,-11.95,-18.05,-15.05,5.45,0.0
1872-12-28,2,-16.1,-21.1,-18.6,0.0,0.0
1872-12-29,2,-14.45,-22.5,-18.5,0.0,0.0
1872-12-30,2,-13.6,-18.9,-16.25,0.0,0.0
1872-12-31,2,-15.0,-23.35,-19.2,1.8,0.0
1873-01-01,2,-8.6,-22.5,-15.55,0.0,0.0
1873-01-02,3,-7.0333,-21.6667,-14.3667,0.0,0.0
1873-01-03,3,-2.0333,-12.0333,-7.0667,22.0,0.0
1873-01-04,3,1.8667,-5.1667,-1.6667,4.0667,0.0
1873-01-05,2,-1.95,-7.2,-4.6,0.0,0.0
1873-01-06,3,3.7,-7.6,-1.9667,13.6333,0.0
1873-01-07,3,-7.6,-16.2667,-11.9667,0.0,0.0
1873-01-08,3,-7.0333,-21.5,-14.3,0.0,0.0
1873-01-09,3,0.2,-13.1333,-6.4667,10.3333,0.0
1873-01-10,3,-4.2667,-15.3667,-9.8667,0.0,0.0
1873-01-11,3,-11.3,-22.5667,-16.9667,0.0,0.0
1873-01-12,2,-15.0,-21.1,-18.05,0.0,0.0
1873-01-13,3,-8.0,-24.8,-16.4333,0.1667,0.0
1873-01-14,3,2.0333,-10.7333,-4.3667,3.0333,0.0
1873-01-15,3,-9.8,-22.0333,-15.9333,0.0,0.0
1873-01-16,3,6.1333,-14.4333,-4.2,0.9333,0.0
1873-01-17,3,8.1333,-2.5667,2.8,8.5333,0.0
1873-01-18,3,-1.8333,-9.4667,-5.6667,0.1667,0.0
1873-01-19,2,1.4,-7.25,-2.95,8.4,0.0
1873-01-20,3,-0.3667,-10.3667,-5.4,0.0,0.0
1873-01-21,3,-2.0333,-7.6,-4.8333,1.1,0.0
1873-01-22,3,-1.3,-5.9333,-3.6333,30.0667,0.0
1873-01-23,3,-5.5667,-17.7333,-11.6667,0.0,0.0
1873-01-24,3,-10.5333,-25.5333,-18.0333,4.4667,0.0
1873-01-25,3,-5.9333,-10.9333,-8.4333,17.0333,0.0
1873-01-26,2,-5.85,-15.55,-10.7,0.0,0.0
1873-01-27,3,-4.6667,-15.3667,-10.0333,4.0667,0.0
1873-01-28,3,-5.9333,-11.3,-8.6333,5.5667,0.0
1873-01-29,3,-11.3,-23.7,-17.5333,0.0,0.0
1873-01-30,3,-14.0667,-31.6667,-22.8667,0.0,0.0
1873-01-31,3,-6.1333,-19.6667,-12.9,0.0,0.0
1873-02-01,3,-12.2,-20.9,-16.5667,0.0,0.0
1873-02-02,2,-17.5,-30.8,-24.15,0.0,0.0
1873-02-03,3,-7.9333,-27.7667,-17.8667,0.0,0.0
1873-02-04,3,-2.2,-11.3,-6.7667,0.9333,0.0
1873-02-05,3,-1.1333,-13.1333,-7.1667,0.0,0.0
1873-02-06,3,-1.3,-22.0,-11.7,0.0,0.0
1873-02-07,3,-2.2333,-10.7333,-6.5333,2.5333,0.0
1873-02-08,3,-0.7333,-9.2667,-5.0333,21.0,0.0
1873-02-09,2,1.1,-10.0,-4.45,0.0,0.0
1873-02-10,3,-10.5333,-17.8,-14.2,0.0,0.0
1873-02-11,3,-8.7,-21.2667,-15.0333,0.9333,0.0
1873-02-12,3,-8.1333,-14.0667,-11.1333,1.1667,0.0
1873-02-13,3,-10.4,-21.6667,-16.0333,0.0,0.0
1873-02-14,3,-8.9,-28.1667,-18.5667,0.0,0.0
1873-02-15,3,-7.5667,-24.0667,-15.8667,0.0,0.0
1873-02-16,2,-1.15,-20.8,-11.0,0.0,0.0
1873-02-17,3,-0.2,-15.0,-7.6333,0.0,0.0
1873-02-18,3,-5.9333,-17.9667,-11.9667,0.0,0.0
1873-02-19,3,-8.3333,-18.7333,-13.5667,3.1333,0.0
1873-02-20,3,-5.3667,-11.1,-8.2333,8.9667,0.0
1873-02-21,3,0.0333,-14.2333,-7.1,0.0,0.0
1873-02-22,3,-1.3,-11.6667,-6.5333,7.4333,0.0
1873-02-23,2,-2.8,-10.0,-6.4,10.5,0.0
1873-02-24,3,-9.2333,-15.3667,-12.3333,0.0,0.0
1873-02-25,3,-4.4333,-18.7,-11.6,0.1667,0.0
1873-02-26,3,-1.3,-15.2,-8.3,0.3333,0.0
1873-02-27,3,2.6,-4.2333,-0.8333,0.0,0.0
1873-02-28,3,-0.2,-3.1667,-1.7,0.7667,0.0
1873-03-01,3,0.2,-5.5667,-2.7,0.0,0.0
1873-03-02,2,0.3,-6.4,-3.05,0.0,0.0
1873-03-03,3,-0.6,-8.7,-4.6667,0.0,0.0
1873-03-04,3,-5.6,-10.7333,-8.2,1.8667,0.0
1873-03-05,3,0.3667,-17.0333,-8.3667,0.0,0.0
1873-03-06,3,1.8333,-11.6667,-4.9333,0.0,0.0
1873-03-07,3,6.6667,-4.2667,1.2,0.0,0.0
1873-03-08,3,8.5333,0.3667,4.5,0.0,0.0
1873-03-09,2,5.25,-3.35,0.95,0.0,0.0
1873-03-10,3,0.7667,-6.4667,-2.8667,8.6333,0.0
1873-03-11,3,2.0333,-9.1,-3.5667,3.2,0.0
1873-03-12,3,3.5,-2.9667,0.2667,1.6667,0.0
1873-03-13,3,3.8667,-7.0333,-1.5667,0.0,0.0
1873-03-14,3,2.6,-6.4667,-1.9667,1.8,0.0
1873-03-15,3,0.7667,-9.4333,-4.3667,0.0,0.0
1873-03-16,2,0.55,-7.75,-3.6,7.85,0.0
1873-03-17,3,0.0,-6.1,-3.0667,0.2667,0.0
1873-03-18,3,0.9333,-7.6,-3.3667,1.7,0.0
1873-03-19,3,0.0,-7.6,-3.8333,0.9333,0.0
1873-03-20,3,0.7667,-5.7667,-2.5333,0.2667,0.0
1873-03-21,3,-1.8333,-5.9,-3.9,18.7333,0.0
1873-03-22,3,-0.2,-7.0333,-3.6333,13.7,0.0
1873-03-23,2,2.75,-10.55,-3.95,0.0,0.0
1873-03-24,3,1.3,-9.8333,-4.2667,2.3667,0.0
1873-03-25,3,-1.6667,-16.4667,-9.1,0.0,0.0
1873-03-26,3,0.1667,-6.3,-3.0667,2.1333,0.0
1873-03-27,3,0.7667,-5.1667,-2.2,3.5667,0.0
1873-03-28,3,0.7333,-10.2,-4.7667,0.0,0.0
1873-03-29,3,4.6333,-3.3333,0.6333,0.2667,0.0
1873-03-30,2,6.95,0.55,3.75,13.1,0.0
1873-03-31,3,4.8333,-1.5,1.6667,5.0667,0.0
1873-04-01,3,2.2333,-3.5,-0.6667,5.8667,0.0
1873-04-02,3,1.1333,-8.1667,-3.5667,7.7667,0.0
1873-04-03,3,6.3,-1.7,2.3333,0.2667,0.0
1873-04-04,3,9.0667,0.0,4.5667,0.0,0.0
1873-04-05,3,6.2667,-2.2333,2.0667,0.0,0.0
1873-04-06,2,2.8,-4.7,-0.95,0.0,0.0
1873-04-07,3,4.2667,-3.9,0.2,1.1,0.0
1873-04-08,3,2.2,-2.2,0.0,4.5667,0.0
1873-04-09,3,4.8,-3.1667,0.8333,0.0,0.0
1873-04-10,3,2.0333,0.2,1.1333,7.4333,0.0
1873-04-11,3,8.5,-2.9667,2.7667,0.0,0.0
1873-04-12,3,8.1333,-2.2,2.9667,0.0,0.0
1873-04-13,2,3.05,0.25,1.7,16.0,0.0
1873-04-14,3,2.9333,0.2,1.5667,9.4,0.0
1873-04-15,3,3.5,-0.7333,1.4,5.1667,0.0
1873-04-16,3,8.5333,-2.7667,2.9,0.0,0.0
1873-04-17,3,7.6,-3.5,2.0667,0.0,0.0
1873-04-18,3,5.0,-6.6333,-0.8333,0.6667,0.0
1873-04-19,3,3.3333,-1.8667,0.7667,6.1,0.0
1873-04-20,2,3.9,-0.85,1.55,5.45,0.0
1873-04-21,3,5.7333,-0.7333,2.5333,0.2667,0.0
1873-04-22,3,7.2,0.4,3.8333,4.0667,0.0
1873-04-23,3,8.7,2.0333,5.4,0.0,0.0
1873-04-24,3,12.0333,2.9667,7.5333,0.0,0.0
1873-04-25,3,9.8333,0.9333,5.4333,0.0,0.0
1873-04-26,3,5.5667,-1.3,2.1333,0.4333,0.0
1873-04-27,2,13.05,1.15,7.1,0.0,0.0
1873-04-28,3,11.6667,-0.7333,5.4667,0.0,0.0
1873-04-29,3,10.0,-3.7,3.1667,0.0,0.0
1873-04-30,3,9.6333,-2.4333,3.6333,0.0,0.0
1873-05-01,3,14.1,0.5667,7.3667,0.0,0.0
1873-05-02,3,8.5333,-0.3667,4.1333,0.0,0.0
1873-05-03,3,4.8333,-2.2333,1.3333,0.0,0.0
1873-05-04,2,8.6,-2.2,3.2,0.0,0.0
1873-05-05,3,9.6,-3.3333,3.1667,1.1,0.0
1873-05-06,3,9.0667,-1.6667,3.7333,0.0,0.0
1873-05-07,3,11.6667,-2.0333,4.8667,0.0,0.0
1873-05-08,3,14.6667,-2.7667,6.0,0.0,0.0
1873-05-09,3,17.7667,0.0,8.9,0.0,0.88
1873-05-10,3,16.8333,1.3,9.1,0.6,1.07
1873-05-11,2,14.75,6.4,10.6,6.85,2.57
1873-05-12,3,10.9333,2.6,6.7667,8.4667,0.0
1873-05-13,3,16.1,5.0,10.6,3.6333,2.55
1873-05-14,3,10.4,2.6,6.5333,2.7667,0.0
1873-05-15,3,11.3,1.6667,6.5,1.1,0.0
1873-05-16,3,11.6667,2.4,7.0667,0.1667,0.0
1873-05-17,3,10.9333,2.7667,6.8667,1.2667,0.0
1873-05-18,2,13.9,2.5,8.2,0.0,0.2
1873-05-19,3,10.7667,3.1333,7.0,1.1,0.0
1873-05-20,3,14.6333,3.5333,9.1,0.1,1.08
1873-05-21,3,19.4333,1.6667,10.5667,0.0,2.55
1873-05-22,3,16.8667,5.9,11.4333,0.1667,3.38
1873-05-23,3,17.2,7.7667,12.5,0.2667,4.48
1873-05-24,2,15.55,8.05,11.8,10.0,3.8
1873-05-25,2,20.8,7.2,14.05,1.0,6.0
1873-05-26,3,18.9,5.7333,12.3333,0.0,4.32
1873-05-27,3,19.0667,6.3,12.7333,1.7,4.68
1873-05-28,3,21.1333,8.5333,14.8667,0.3333,6.83
1873-05-29,3,22.9333,9.2667,16.1333,0.0,8.1
1873-05-30,3,15.1667,5.9333,10.6,1.2667,2.55
1873-05-31,3,17.2333,1.8667,9.6,0.0,1.55
1873-06-01,2,18.35,6.95,12.7,1.0,4.65
1873-06-02,3,15.5667,5.3667,10.5,0.1,2.47
1873-06-03,3,15.0,3.3333,9.2,0.0,1.17
1873-06-04,3,15.4,1.2667,8.3333,0.6,0.33
1873-06-05,3,12.4,5.9333,9.2,2.8667,1.17
1873-06-06,3,13.7,6.8333,10.2667,0.2667,2.27
1873-06-07,3,14.8,6.2667,10.5667,2.9667,2.53
1873-06-08,2,17.25,5.85,11.55,6.35,3.55
1873-06-09,3,17.2333,2.4,9.8333,0.0,1.82
1873-06-10,3,17.7667,7.4,12.6333,0.0,4.58
1873-06-11,3,15.5667,7.0667,11.3667,0.5333,3.32
1873-06-12,3,19.4667,8.9,14.2,0.1667,6.18
1873-06-13,3,21.5,6.3,13.9333,0.0,5.9
1873-06-14,3,22.2333,8.8667,15.6,3.9,7.55
1873-06-15,2,12.2,6.65,9.45,14.6,1.43
1873-06-16,3,22.2333,7.4333,14.8333,11.2667,6.83
1873-06-17,3,18.1667,10.7333,14.4667,3.7333,6.45
1873-06-18,3,18.7,6.3333,12.5667,2.0333,4.52
1873-06-19,3,15.1667,8.5,11.8667,2.1333,3.83
1873-06-20,3,16.7,8.7,12.7333,15.5,4.7
1873-06-21,3,14.6,8.8667,11.7667,10.2333,3.73
1873-06-22,2,18.35,7.5,12.95,0.5,4.93
1873-06-23,3,23.3,7.7667,15.5333,0.0,7.53
1873-06-24,3,22.2,8.3,15.2667,0.0,7.25
1873-06-25,3,26.1,7.9667,17.0667,0.0,9.03
1873-06-26,3,26.3,12.5667,19.4333,0.0,11.43
1873-06-27,3,27.0333,13.5,20.3,0.0,12.27
1873-06-28,3,23.1667,13.5,18.3667,2.3667,10.33
1873-06-29,2,24.15,11.1,17.65,0.0,9.63
1873-06-30,3,23.3333,12.8,18.1,0.9333,10.07
1873-07-01,2,23.9,16.1,20.0,4.6,12.0
1873-07-02,3,22.6,15.7667,19.2333,12.6,11.18
1873-07-03,3,24.8333,14.4333,19.6667,4.8333,11.63
1873-07-04,3,24.6,15.3667,20.0,2.3667,11.98
1873-07-05,3,21.5,14.4333,17.9667,6.8,9.97
1873-07-06,2,22.5,11.1,16.85,8.15,8.8
1873-07-07,3,24.6333,10.0,17.3667,0.0,9.32
1873-07-08,3,24.0667,11.3,17.7,0.0,9.68
1873-07-09,3,20.7333,13.5,17.1333,0.0,9.12
1873-07-10,3,24.8,12.0667,18.4667,0.0,10.43
1873-07-11,3,23.9,11.8667,17.9,0.0,9.88
1873-07-12,3,21.8333,12.6,17.2333,0.9333,9.22
1873-07-13,2,23.05,9.75,16.4,0.0,8.4
1873-07-14,3,25.0,11.5,18.2667,0.5,10.25
1873-07-15,3,26.3,14.2667,20.3,14.0333,12.28
1873-07-16,3,19.9667,11.3,15.6333,0.1,7.63
1873-07-17,3,18.7,11.1333,14.9333,0.0,6.92
1873-07-18,3,20.7667,9.4667,15.1333,0.2667,7.12
1873-07-19,3,19.4333,7.0667,13.2667,4.9,5.25
1873-07-20,2,19.2,11.1,15.15,0.75,7.15
